X [s],R BICEPS BRACHII: EMG 1 [V],L BICEPS BRACHII: EMG 2 [V]
22.1623448,-0.0374304,-0.0313878
22.1628103,-0.0436408,-0.0538796
22.1632759,-0.0553902,-0.0746929
22.1637414,-0.0642863,-0.096849
22.1642069,-0.0676432,-0.1243763
22.1646724,-0.0626078,-0.165835
22.1651379,-0.0495155,-0.2138399
22.1656034,-0.0347448,-0.2391852
22.166069,-0.0218204,-0.2274357
22.1665345,-0.0182956,-0.1831235
22.167,-0.0263523,-0.10692
22.1674655,-0.0387732,0.0011749
22.167931,-0.0451514,0.1144732
22.1683966,-0.0384375,0.199237
22.1688621,-0.0199741,0.2469062
22.1693276,-0.0035248,0.2489204
22.1697931,0.0015106,0.2036011
22.1702586,-0.0010071,0.1576104
22.1707241,-0.0035248,0.1535821
22.1711897,-0.0015106,0.1931945
22.1716552,0.0052033,0.2546273
22.1721207,0.0095674,0.3090105
22.1725862,0.0077211,0.3143816
22.1730517,0.0102388,0.265034
22.1735172,0.0209812,0.2015869
22.1739828,0.0276951,0.1649958
22.1744483,0.0159457,0.1549248
22.1749138,-0.0090639,0.1455253
22.1753793,-0.0344091,0.1166552
22.1758448,-0.0491798,0.0780499
22.1763103,-0.0471656,0.0495155
22.1767759,-0.0298772,0.027863
22.1772414,-0.0087282,0.0031891
22.1777069,0.0083925,-0.0176242
22.1781724,0.0166171,-0.0285344
22.1786379,0.0219883,-0.0377661
22.1791034,0.0297093,-0.0458228
22.179569,0.0386053,-0.0500191
22.1800345,0.0461585,-0.054551
22.1805,0.051194,-0.06009
22.1809655,0.0542153,-0.0639506
22.181431,0.0589151,-0.0666361
22.1818966,0.0621042,-0.068986
22.1823621,0.0592508,-0.0699931
22.1828276,0.0498512,-0.0699931
22.1832931,0.0377661,-0.0699931
22.1837586,0.0265202,-0.0693217
22.1842241,0.0193027,-0.0674754
22.1846897,0.0159457,-0.0642863
22.1851552,0.0137636,-0.061265
22.1856207,0.0105745,-0.056733
22.1860862,0.0038605,-0.0585794
22.1865517,-0.0050355,-0.0847639
22.1870172,-0.0124208,-0.1237049
22.1874828,-0.017792,-0.1505608
22.1879483,-0.024506,-0.1576104
22.1884138,-0.0349126,-0.145861
22.1888793,-0.045655,-0.1122911
22.1893448,-0.0538796,-0.0542153
22.1898103,-0.057908,0.0159457
22.1902759,-0.0592508,0.0753643
22.1907414,-0.0607614,0.111284
22.1912069,-0.0626078,0.1203479
22.1916724,-0.0636149,0.1003738
22.1921379,-0.0636149,0.0404517
22.1926034,-0.0610971,-0.0501869
22.193069,-0.0575723,-0.1478752
22.1935345,-0.0555581,-0.2260929
22.194,-0.0538796,-0.2606699
22.1944655,-0.0515297,-0.2373388
22.194931,-0.0498512,-0.1619745
22.1953966,-0.0493477,-0.0540475
22.1958621,-0.0501869,0.0642863
22.1963276,-0.0508583,0.1683528
22.1967931,-0.0491798,0.2385138
22.1972586,-0.0471656,0.2710765
22.1977241,-0.0458228,0.2757763
22.1981897,-0.0441444,0.2623484
22.1986552,-0.0417945,0.2413672
22.1991207,-0.0397803,0.2224002
22.1995862,-0.0384375,0.2015869
22.2000517,-0.0364233,0.1708705
22.2005172,-0.0354162,0.1307546
22.2009828,-0.0354162,0.0887922
22.2014483,-0.0344091,0.0505226
22.2019138,-0.0327306,0.0191348
22.2023793,-0.0313878,0.0008392
22.2028448,-0.0317235,-0.0030213
22.2033103,-0.033402,0.0068818
22.2037759,-0.0347448,0.0209812
22.2042414,-0.0323949,0.0125887
22.2047069,-0.0276951,-0.0253452
22.2051724,-0.0223239,-0.1008774
22.2056379,-0.0193027,-0.199237
22.2061034,-0.0169528,-0.2606699
22.206569,-0.0135958,-0.2610056
22.2070345,-0.0102388,-0.2103151
22.2075,-0.0068818,-0.115816
22.2079655,-0.0052033,0.0058747
22.208431,-0.0050355,0.1200122
22.2088966,-0.0052033,0.1889982
22.2093621,-0.0045319,0.2099794
22.2098276,-0.002182,0.2005798
22.2102931,-0.0001678,0.1787594
22.2107586,0.0001678,0.1535821
22.2112241,0.0005035,0.1290761
22.2116897,0.0025177,0.1085985
22.2121552,0.0015106,0.0867781
22.2126207,0,0.0594186
22.2130862,-0.0001678,0.0293736
22.2135517,-0.0008392,0.0045319
22.2140172,-0.0028534,-0.0129244
22.2144828,-0.0035248,-0.0224918
22.2149483,-0.0018463,-0.0263523
22.2154138,-0.0020142,-0.0243381
22.2158793,-0.0048676,-0.0176242
22.2163448,-0.0092317,-0.0082246
22.2168103,-0.012253,-0.0028534
22.2172759,-0.0109102,-0.0048676
22.2177414,-0.0097353,-0.0109102
22.2182069,-0.0105745,-0.0142672
22.2186724,-0.0124208,-0.0132601
22.2191379,-0.0135958,-0.0117494
22.2196034,-0.01561,-0.0125887
22.220069,-0.0196384,-0.01561
22.2205345,-0.0228275,-0.0182956
22.221,-0.0250095,-0.0196384
22.2214655,-0.026688,-0.0193027
22.221931,-0.0271916,-0.0169528
22.2223966,-0.0263523,-0.01561
22.2228621,-0.0102388,-0.0152743
22.2233276,0.030045,-0.0139315
22.2237931,0.0582437,-0.0129244
22.2242586,0.0417945,-0.011078
22.2247241,-0.010071,-0.0090639
22.2251897,-0.0605936,-0.0063783
22.2256552,-0.0849317,-0.0045319
22.2261207,-0.082414,-0.0035248
22.2265862,-0.0652934,-0.0015106
22.2270517,-0.0458228,0.0005035
22.2275172,-0.0303807,0.0025177
22.2279828,-0.0191348,0.0041962
22.2284483,-0.011078,0.0052033
22.2289138,-0.0073854,0.0062104
22.2293793,-0.0063783,0.0075532
22.2298448,-0.0041962,0.0085603
22.2303103,0.0025177,0.0092317
22.2307759,0.0099031,0.0085603
22.2312414,0.0112459,0.0025177
22.2317069,0.0082246,-0.0154421
22.2321724,0.0038605,-0.0330663
22.2326379,0.0005035,-0.0377661
22.2331034,-0.0030213,-0.0283665
22.233569,-0.0045319,-0.0109102
22.2340345,-0.0048676,0.0105745
22.2345,-0.0048676,0.0303807
22.2349655,-0.0062104,0.0451514
22.235431,-0.0062104,0.0535439
22.2358966,-0.0026856,0.0562295
22.2363621,-0.0023499,0.0565652
22.2368276,-0.0082246,0.0562295
22.2372931,-0.0182956,0.0542153
22.2377586,-0.0229953,0.0528725
22.2382241,-0.018967,0.0488441
22.2386897,-0.0196384,0.0464942
22.2391552,-0.0307164,0.0475013
22.2396207,-0.047837,0.04448
22.2400862,-0.0621042,0.0360876
22.2405517,-0.0706645,0.027863
22.2410172,-0.0733501,0.0240024
22.2414828,-0.0696574,0.0219883
22.2419483,-0.0614328,0.0209812
22.2424138,-0.0508583,0.0193027
22.2428793,-0.0404517,0.0193027
22.2433448,-0.0283665,0.0199741
22.2438103,-0.0135958,0.0213169
22.2442759,-0.0001678,0.0206455
22.2447414,0.008896,0.0196384
22.2452069,0.0135958,0.0193027
22.2456724,0.0182956,0.0199741
22.2461379,0.0246738,0.0199741
22.2466034,0.0287022,0.0191348
22.247069,0.027863,0.0164492
22.2475345,0.0240024,0.0132601
22.248,0.0213169,0.0125887
22.2484655,0.0199741,0.0125887
22.248931,0.0171206,0.0119173
22.2493966,0.0146029,0.0109102
22.2498621,0.0149386,0.0099031
22.2503276,0.0159457,0.0082246
22.2507931,0.0139315,0.0065461
22.2512586,0.008896,0.0052033
22.2517241,0.0045319,0.0045319
22.2521897,0.0006714,0.0046998
22.2526552,-0.0045319,0.0058747
22.2531207,-0.0105745,0.0065461
22.2535862,-0.014435,0.0065461
22.2540517,-0.018967,0.0065461
22.2545172,-0.0240024,0.008896
22.2549828,-0.0273594,0.0119173
22.2554483,-0.0313878,0.0129244
22.2559138,-0.0391089,0.0129244
22.2563793,-0.0538796,0.0142672
22.2568448,-0.070161,0.0159457
22.2573103,-0.072343,0.0162814
22.2577759,-0.0622721,0.0179599
22.2582414,-0.0584115,0.0196384
22.2587069,-0.0649577,0.0182956
22.2591724,-0.0800641,0.0119173
22.2596379,-0.0981918,-0.0025177
22.2601034,-0.1062486,-0.0639506
22.260569,-0.0956741,-0.2009155
22.2610345,-0.0693217,-0.3194171
22.2615,-0.0198062,-0.3163958
22.2619655,0.084596,-0.1931945
22.262431,0.2116579,-0.0213169
22.2628966,0.2730907,0.1232013
22.2633621,0.2442206,0.2066224
22.2638276,0.1564355,0.2133364
22.2642931,0.0428016,0.1347829
22.2647586,-0.0746929,0.0501869
22.2652241,-0.1700313,0.0347448
22.2656897,-0.2190433,0.0844282
22.2661552,-0.2198825,0.1502251
22.2666207,-0.1980621,0.191516
22.2670862,-0.1770809,0.2005798
22.2675517,-0.1552605,0.188159
22.2680172,-0.1257191,0.163653
22.2684828,-0.0903029,0.131426
22.2689483,-0.061265,0.0944991
22.2694138,-0.0505226,0.061265
22.2698793,-0.0486763,0.0394446
22.2703448,-0.0364233,0.0280308
22.2708103,-0.0092317,0.0139315
22.2712759,0.0194705,-0.0223239
22.2717414,0.0417945,-0.0636149
22.2722069,0.0565652,-0.0914778
22.2726724,0.0669718,-0.1258869
22.2731379,0.073518,-0.1535821
22.2736034,0.0767071,-0.1307546
22.274069,0.0760357,-0.0533761
22.2745345,0.0683146,0.0406195
22.275,0.0548867,0.1111162
22.2754655,0.0411231,0.1485466
22.275931,0.0315557,0.1586175
22.2763966,0.0234989,0.1408255
22.2768621,0.0151064,0.1027237
22.2773276,0.0092317,0.0636149
22.2777931,0.0092317,0.0354162
22.2782586,0.0112459,0.0176242
22.2787241,0.010071,0.0078889
22.2791897,0.0075532,0.0035248
22.2796552,0.0041962,-0.0008392
22.2801207,0.0025177,-0.0048676
22.2805862,0.0011749,-0.0095674
22.2810517,-0.0020142,-0.0135958
22.2815172,-0.0068818,-0.0162814
22.2819828,-0.0112459,-0.0196384
22.2824483,-0.0146029,-0.0229953
22.2829138,-0.0171206,-0.0229953
22.2833793,-0.0181277,-0.0196384
22.2838448,-0.0171206,-0.01561
22.2843103,-0.0194705,-0.0125887
22.2847759,-0.0263523,-0.0109102
22.2852414,-0.0339055,-0.0068818
22.2857069,-0.0391089,-0.0028534
22.2861724,-0.0397803,-0.0001678
22.2866379,-0.0381018,-0.0179599
22.2871034,-0.0360876,-0.0780499
22.287569,-0.0354162,-0.1540856
22.2880345,-0.0370947,-0.194873
22.2885,-0.0384375,-0.1653315
22.2889655,-0.0387732,-0.0830854
22.289431,-0.0392767,0.0048676
22.2898966,-0.0406195,0.0693217
22.2903621,-0.0404517,0.1052415
22.2908276,-0.0407874,0.117998
22.2912931,-0.0424659,0.1159838
22.2917586,-0.043473,0.1085985
22.2922241,-0.0419623,0.0998703
22.2926897,-0.0397803,0.0887922
22.2931552,-0.038941,0.0746929
22.2936207,-0.0392767,0.0595865
22.2940862,-0.0394446,0.0379339
22.2945517,-0.0392767,-0.0082246
22.2950172,-0.0404517,-0.0626078
22.2954828,-0.0396124,-0.0891279
22.2959483,-0.0384375,-0.0861067
22.2964138,-0.0364233,-0.070161
22.2968793,-0.0337377,-0.0542153
22.2973448,-0.0320592,-0.0391089
22.2978103,-0.0307164,-0.0135958
22.2982759,-0.0283665,0.0240024
22.2987414,-0.0270237,0.0602579
22.2992069,-0.0256809,0.0852674
22.2996724,-0.0236667,0.0998703
22.3001379,-0.0229953,0.1077592
22.3006034,-0.0216526,0.1099413
22.301069,-0.0196384,0.1045701
22.3015345,-0.0176242,0.0941634
22.302,-0.0162814,0.0817426
22.3024655,-0.0152743,0.068986
22.302931,-0.0149386,0.0572366
22.3033966,-0.0146029,0.0454871
22.3038621,-0.0135958,0.0317235
22.3043276,-0.012253,0.0159457
22.3047931,-0.0125887,0.0016785
22.3052586,-0.0142672,-0.0082246
22.3057241,-0.0115816,-0.0115816
22.3061897,-0.0075532,-0.0109102
22.3066552,-0.0045319,-0.011078
22.3071207,-0.0035248,-0.0112459
22.3075862,-0.0058747,-0.0082246
22.3080517,-0.0090639,-0.0015106
22.3085172,-0.0115816,0.0065461
22.3089828,-0.0112459,0.0132601
22.3094483,-0.0102388,0.014435
22.3099138,-0.0095674,0.0125887
22.3103793,-0.0099031,0.0119173
22.3108448,-0.0102388,0.0112459
22.3113103,-0.0105745,0.0115816
22.3117759,-0.0124208,0.0105745
22.3122414,-0.0130922,0.0052033
22.3127069,-0.0117494,-0.0001678
22.3131724,-0.012253,-0.0035248
22.3136379,-0.0132601,-0.0045319
22.3141034,-0.0139315,-0.0058747
22.314569,-0.0146029,-0.0058747
22.3150345,-0.0142672,-0.0052033
22.3155,-0.0135958,-0.0035248
22.3159655,-0.014435,-0.0028534
22.316431,-0.0154421,-0.0016785
22.3168966,-0.0157778,-0.0005035
22.3173621,-0.01561,-0.0001678
22.3178276,-0.0157778,-0.0008392
22.3182931,-0.0162814,-0.0015106
22.3187586,-0.0162814,-0.0001678
22.3192241,-0.0154421,-0.0001678
22.3196897,-0.0149386,0.0011749
22.3201552,-0.0149386,0.0025177
22.3206207,-0.01561,0.0045319
22.3210862,-0.01561,0.0058747
22.3215517,-0.0140993,0.005539
22.3220172,-0.014435,0.0025177
22.3224828,-0.0151064,0.0028534
22.3229483,-0.014435,0.0052033
22.3234138,-0.0142672,0.0075532
22.3238793,-0.0139315,0.008896
22.3243448,-0.0135958,0.0099031
22.3248103,-0.0139315,0.0112459
22.3252759,-0.0152743,0.0125887
22.3257414,-0.0157778,0.0129244
22.3262069,-0.0159457,0.0129244
22.3266724,-0.0162814,0.0119173
22.3271379,-0.0152743,0.0112459
22.3276034,-0.0142672,0.0115816
22.328069,-0.0135958,0.0125887
22.3285345,-0.0149386,0.0152743
22.329,-0.01561,0.0159457
22.3294655,-0.0114137,0.0159457
22.329931,-0.0001678,0.0172885
22.3303966,0.0102388,0.018967
22.3308621,0.012253,0.0213169
22.3313276,0.0083925,0.0240024
22.3317931,0.0025177,0.026688
22.3322586,-0.0038605,0.030045
22.3327241,-0.0124208,0.0317235
22.3331897,-0.0246738,0.0325628
22.3336552,-0.0387732,0.0323949
22.3341207,-0.0491798,0.0327306
22.3345862,-0.0522011,0.033402
22.3350517,-0.0493477,0.0340734
22.3355172,-0.0448157,0.0360876
22.3359828,-0.0382696,0.0374304
22.3364483,-0.0310521,0.0374304
22.3369138,-0.0246738,0.0372625
22.3373793,-0.0203098,0.0340734
22.3378448,-0.0169528,0.0290379
22.3383103,-0.014435,0.0260166
22.3387759,-0.012253,0.0246738
22.3392414,-0.0109102,0.023331
22.3397069,-0.0099031,0.0226596
22.3401724,-0.0092317,0.0218204
22.3406379,-0.008896,0.0193027
22.3411034,-0.008896,0.0159457
22.341569,-0.0095674,0.0142672
22.3420345,-0.0112459,0.0132601
22.3425,-0.0139315,0.0132601
22.3429655,-0.0171206,0.0135958
22.343431,-0.023331,0.0129244
22.3438966,-0.0320592,0.012253
22.3443621,-0.0409552,0.0092317
22.3448276,-0.0463264,0.0070497
22.3452931,-0.0475013,0.0075532
22.3457586,-0.0448157,0.0092317
22.3462241,-0.0382696,0.0097353
22.3466897,-0.0332341,0.0112459
22.3471552,-0.0344091,0.0127565
22.3476207,-0.0350805,0.0132601
22.3480862,-0.026688,0.0119173
22.3485517,-0.0095674,0.0115816
22.3490172,0.0023499,0.012253
22.3494828,0.0031891,0.0129244
22.3499483,-0.0041962,0.0146029
22.3504138,-0.012253,0.0159457
22.3508793,-0.0134279,0.0159457
22.3513448,-0.0115816,0.01561
22.3518103,-0.0115816,0.0157778
22.3522759,-0.0129244,0.0139315
22.3527414,-0.0132601,0.0139315
22.3532069,-0.0104067,0.0142672
22.3536724,-0.0018463,0.0149386
22.3541379,0.0043641,0.0159457
22.3546034,0.0045319,0.0159457
22.355069,0.0045319,0.0146029
22.3555345,0.0065461,0.01561
22.356,0.0095674,0.0166171
22.3564655,0.0132601,0.01561
22.356931,0.0191348,0.0142672
22.3573966,0.0256809,0.0146029
22.3578621,0.0303807,0.0166171
22.3583276,0.0344091,0.018967
22.3587931,0.036759,0.0199741
22.3592586,0.0359197,0.0198062
22.3597241,0.0320592,0.0198062
22.3601897,0.0260166,0.0191348
22.3606552,0.021149,0.0146029
22.3611207,0.0146029,0.0119173
22.3615862,0.0085603,0.0149386
22.3620517,0.0005035,0.0203098
22.3625172,-0.0142672,0.0199741
22.3629828,-0.0332341,0.0105745
22.3634483,-0.047837,-0.0041962
22.3639138,-0.0565652,-0.0149386
22.3643793,-0.0610971,-0.0149386
22.3648448,-0.0632792,-0.0135958
22.3653103,-0.0619364,-0.0041962
22.3657759,-0.057908,0.0191348
22.3662414,-0.0538796,0.0417945
22.3667069,-0.0513619,0.0495155
22.3671724,-0.0476692,0.0384375
22.3676379,-0.0424659,0.0127565
22.3681034,-0.0359197,-0.0099031
22.368569,-0.0260166,-0.0149386
22.3690345,-0.0112459,-0.0008392
22.3695,-0.0018463,0.0208133
22.3699655,-0.0011749,0.0370947
22.370431,-0.0038605,0.04448
22.3708966,-0.0075532,0.0451514
22.3713621,-0.0130922,0.0414588
22.3718276,-0.0194705,0.0370947
22.3722931,-0.0270237,0.0327306
22.3727586,-0.0350805,0.030045
22.3732241,-0.0431373,0.0273594
22.3736897,-0.0505226,0.0253452
22.3741552,-0.0555581,0.0229953
22.3746207,-0.0553902,0.0206455
22.3750862,-0.0518654,0.0179599
22.3755517,-0.0459907,0.01561
22.3760172,-0.0394446,0.0132601
22.3764828,-0.0318914,0.0112459
22.3769483,-0.0250095,0.0099031
22.3774138,-0.0203098,0.0095674
22.3778793,-0.0176242,0.0095674
22.3783448,-0.0146029,0.0092317
22.3788103,-0.005539,0.0102388
22.3792759,0.0068818,0.0102388
22.3797414,0.0162814,0.0058747
22.3802069,0.023331,-0.0068818
22.3806724,0.0305486,-0.0256809
22.3811379,0.0382696,-0.0347448
22.3816034,0.0454871,-0.0082246
22.382069,0.0441444,0.036759
22.3825345,0.0394446,0.0589151
22.383,0.0344091,0.0387732
22.3834655,0.024506,-0.0102388
22.383931,0.0099031,-0.0619364
22.3843966,-0.0023499,-0.0904707
22.3848621,-0.0082246,-0.0861067
22.3853276,-0.0097353,-0.0505226
22.3857931,-0.0162814,-0.0031891
22.3862586,-0.0310521,0.0354162
22.3867241,-0.0563973,0.0589151
22.3871897,-0.087953,0.0733501
22.3876552,-0.1174945,0.0780499
22.3881207,-0.1364614,0.0740215
22.3885862,-0.1438468,0.0669718
22.3890517,-0.1401541,0.0602579
22.3895172,-0.128069,0.056733
22.3899828,-0.110277,0.0548867
22.3904483,-0.0914778,0.0538796
22.3909138,-0.0726787,0.0508583
22.3913793,-0.0548867,0.0448157
22.3918448,-0.0381018,0.0364233
22.3923103,-0.0231632,0.0283665
22.3927759,-0.0137636,0.0243381
22.3932414,-0.0065461,0.0243381
22.3937069,0.0008392,0.0253452
22.3941724,0.0072175,0.0280308
22.3946379,0.0125887,0.0307164
22.3951034,0.0194705,0.0313878
22.395569,0.0250095,0.0280308
22.3960345,0.0271916,0.0246738
22.3965,0.0263523,0.0182956
22.3969655,0.0250095,0.0149386
22.397431,0.0243381,0.0441444
22.3978966,0.0260166,0.082414
22.3983621,0.026688,0.0810712
22.3988276,0.0246738,0.0370947
22.3992931,0.0213169,-0.0229953
22.3997586,0.017792,-0.0753643
22.4002241,0.014435,-0.1012131
22.4006897,0.0092317,-0.0965133
22.4011552,0.0038605,-0.0720073
22.4016207,0,-0.0441444
22.4020862,-0.0028534,-0.0229953
22.4025517,-0.0048676,-0.0082246
22.4030172,-0.0063783,0.0038605
22.4034828,-0.0062104,0.0125887
22.4039483,-0.0058747,0.0182956
22.4044138,-0.0082246,0.0216526
22.4048793,-0.0102388,0.0260166
22.4053448,-0.0112459,0.026688
22.4058103,-0.0129244,0.026688
22.4062759,-0.0149386,0.0280308
22.4067414,-0.0174563,0.0323949
22.4072069,-0.0199741,0.0407874
22.4076724,-0.0203098,0.0508583
22.4081379,-0.018967,0.057908
22.4086034,-0.0186313,0.0602579
22.409069,-0.0199741,0.0548867
22.4095345,-0.0219883,0.0414588
22.41,-0.0231632,0.0253452
22.4104655,-0.0221561,0.0105745
22.410931,-0.0206455,-0.0028534
22.4113966,-0.0203098,-0.0149386
22.4118621,-0.0213169,-0.0243381
22.4123276,-0.0218204,-0.0303807
22.4127931,-0.0209812,-0.0327306
22.4132586,-0.0196384,-0.030045
22.4137241,-0.0196384,-0.0229953
22.4141897,-0.0196384,-0.0142672
22.4146552,-0.0191348,-0.008896
22.4151207,-0.0186313,0.0112459
22.4155862,-0.018967,0.0515297
22.4160517,-0.0193027,0.0820783
22.4165172,-0.0198062,0.0777142
22.4169828,-0.0198062,0.0421302
22.4174483,-0.0191348,0.0030213
22.4179138,-0.0182956,-0.0196384
22.4183793,-0.0182956,-0.0330663
22.4188448,-0.0186313,-0.0461585
22.4193103,-0.0182956,-0.0587472
22.4197759,-0.0184634,-0.066804
22.4202414,-0.018967,-0.0669718
22.4207069,-0.018967,-0.0639506
22.4211724,-0.0179599,-0.0582437
22.4216379,-0.0166171,-0.047837
22.4221034,-0.0176242,-0.0323949
22.422569,-0.0184634,-0.0119173
22.4230345,-0.0169528,0.0077211
22.4235,-0.01561,0.023331
22.4239655,-0.0162814,0.0347448
22.424431,-0.0164492,0.0448157
22.4248966,-0.0162814,0.0533761
22.4253621,-0.0162814,0.0597543
22.4258276,-0.0149386,0.0636149
22.4262931,-0.0152743,0.0642863
22.4267586,-0.01561,0.0616007
22.4272241,-0.0152743,0.0569009
22.4276897,-0.0149386,0.0538796
22.4281552,-0.0169528,0.0516976
22.4286207,-0.0181277,0.0493477
22.4290862,-0.0172885,0.0454871
22.4295517,-0.0164492,0.0428016
22.4300172,-0.0164492,0.0428016
22.4304828,-0.0162814,0.043473
22.4309483,-0.01561,0.0438087
22.4314138,-0.0169528,0.0421302
22.4318793,-0.0179599,0.0397803
22.4323448,-0.0176242,0.0360876
22.4328103,-0.0172885,0.0320592
22.4332759,-0.0166171,0.0287022
22.4337414,-0.0159457,0.026688
22.4342069,-0.0176242,0.0251774
22.4346724,-0.0196384,0.0223239
22.4351379,-0.0199741,0.0193027
22.4356034,-0.0204776,0.0166171
22.436069,-0.0193027,0.0149386
22.4365345,-0.0179599,0.0140993
22.437,-0.0182956,0.0105745
22.4374655,-0.0203098,0.0072175
22.437931,-0.0196384,0.0065461
22.4383966,-0.0171206,0.0072175
22.4388621,-0.0157778,0.0072175
22.4393276,-0.0157778,0.0058747
22.4397931,-0.0169528,0.003357
22.4402586,-0.018967,0.0008392
22.4407241,-0.018967,-0.0001678
22.4411897,-0.0176242,0.0011749
22.4416552,-0.0167849,0.0031891
22.4421207,-0.0166171,0.0045319
22.4425862,-0.0164492,0.0052033
22.4430517,-0.0172885,0.0052033
22.4435172,-0.0176242,0.0075532
22.4439828,-0.0164492,0.0099031
22.4444483,-0.0149386,0.012253
22.4449138,-0.0149386,0.0129244
22.4453793,-0.0161135,0.0146029
22.4458448,-0.0157778,0.0172885
22.4463103,-0.0149386,0.0169528
22.4467759,-0.014435,0.0146029
22.4472414,-0.0154421,0.0129244
22.4477069,-0.0164492,0.0119173
22.4481724,-0.0167849,0.0112459
22.4486379,-0.01561,0.0112459
22.4491034,-0.0169528,0.0115816
22.449569,-0.0186313,0.0105745
22.4500345,-0.0182956,0.0105745
22.4505,-0.0169528,0.0102388
22.4509655,-0.0162814,0.0102388
22.451431,-0.0169528,0.0112459
22.4518966,-0.0171206,0.0119173
22.4523621,-0.0159457,0.0129244
22.4528276,-0.01561,0.0139315
22.4532931,-0.0181277,0.0139315
22.4537586,-0.0193027,0.0142672
22.4542241,-0.0187991,0.01561
22.4546897,-0.0184634,0.0169528
22.4551552,-0.0203098,0.0169528
22.4556207,-0.0221561,0.0166171
22.4560862,-0.0221561,0.0166171
22.4565517,-0.0193027,0.0172885
22.4570172,-0.0182956,0.0186313
22.4574828,-0.0193027,0.0194705
22.4579483,-0.0209812,0.018967
22.4584138,-0.021149,0.0176242
22.4588793,-0.0209812,0.0172885
22.4593448,-0.0196384,0.0166171
22.4598103,-0.0182956,0.0149386
22.4602759,-0.0181277,0.0119173
22.4607414,-0.0199741,0.0105745
22.4612069,-0.0219883,0.0105745
22.4616724,-0.0236667,0.0119173
22.4621379,-0.0240024,0.0132601
22.4626034,-0.0229953,0.0146029
22.463069,-0.0193027,0.0152743
22.4635345,-0.0162814,0.01561
22.464,-0.0132601,0.0169528
22.4644655,-0.0095674,0.0169528
22.464931,-0.006714,0.0159457
22.4653966,-0.0031891,0.0149386
22.4658621,-0.0026856,0.01561
22.4663276,-0.0045319,0.0166171
22.4667931,-0.0048676,0.0176242
22.4672586,-0.0045319,0.0179599
22.4677241,-0.0057069,0.0179599
22.4681897,-0.0078889,0.0179599
22.4686552,-0.0115816,0.0186313
22.4691207,-0.0151064,0.0193027
22.4695862,-0.0179599,0.0184634
22.4700517,-0.0181277,0.0166171
22.4705172,-0.0176242,0.0166171
22.4709828,-0.0171206,0.0157778
22.4714483,-0.0172885,0.0139315
22.4719138,-0.0179599,0.0124208
22.4723793,-0.0194705,0.0119173
22.4728448,-0.0204776,0.0125887
22.4733103,-0.0206455,0.0135958
22.4737759,-0.0196384,0.0152743
22.4742414,-0.0186313,0.01561
22.4747069,-0.0184634,0.0146029
22.4751724,-0.0179599,0.0146029
22.4756379,-0.0159457,0.0146029
22.4761034,-0.0146029,0.0151064
22.476569,-0.0129244,0.0152743
22.4770345,-0.011078,0.0152743
22.4775,-0.0093996,0.0146029
22.4779655,-0.0102388,0.0129244
22.478431,-0.0102388,0.0115816
22.4788966,-0.0063783,0.0115816
22.4793621,-0.0035248,0.0132601
22.4798276,-0.005539,0.01561
22.4802931,-0.008896,0.0159457
22.4807586,-0.0120851,0.0149386
22.4812241,-0.0142672,0.0142672
22.4816897,-0.0149386,0.0139315
22.4821552,-0.0169528,0.01561
22.4826207,-0.0194705,0.0186313
22.4830862,-0.0186313,0.0186313
22.4835517,-0.0184634,0.01561
22.4840172,-0.0193027,0.0112459
22.4844828,-0.0199741,0.0078889
22.4849483,-0.0206455,0.0082246
22.4854138,-0.0221561,0.0078889
22.4858793,-0.023331,0.0078889
22.4863448,-0.0226596,0.0085603
22.4868103,-0.0231632,0.0092317
22.4872759,-0.023331,0.0105745
22.4877414,-0.0219883,0.0119173
22.4882069,-0.0219883,0.0193027
22.4886724,-0.0216526,0.0357519
22.4891379,-0.0213169,0.0522011
22.4896034,-0.0216526,0.0569009
22.490069,-0.0221561,0.0458228
22.4905345,-0.0216526,0.0243381
22.491,-0.021149,0.0018463
22.4914655,-0.0219883,-0.0135958
22.491931,-0.0226596,-0.0206455
22.4923966,-0.0221561,-0.023331
22.4928621,-0.0208133,-0.0209812
22.4933276,-0.0196384,-0.0132601
22.4937931,-0.0181277,-0.005539
22.4942586,-0.0176242,0.0052033
22.4947241,-0.017792,0.0297093
22.4951897,-0.0176242,0.0609293
22.4956552,-0.0171206,0.0730144
22.4961207,-0.0169528,0.0589151
22.4965862,-0.0169528,0.0320592
22.4970517,-0.0169528,0.0052033
22.4975172,-0.0157778,-0.0152743
22.4979828,-0.014435,-0.0270237
22.4984483,-0.0152743,-0.0337377
22.4989138,-0.0159457,-0.0350805
22.4993793,-0.0167849,-0.0290379
22.4998448,-0.0169528,-0.0186313
22.5003103,-0.0166171,-0.0058747
22.5007759,-0.0154421,0.0058747
22.5012414,-0.01561,0.0172885
22.5017069,-0.0169528,0.0260166
22.5021724,-0.0171206,0.0317235
22.5026379,-0.0166171,0.0350805
22.5031034,-0.0152743,0.0354162
22.503569,-0.0159457,0.0347448
22.5040345,-0.0176242,0.0344091
22.5045,-0.017792,0.0344091
22.5049655,-0.0172885,0.0327306
22.505431,-0.0164492,0.0307164
22.5058966,-0.0162814,0.0290379
22.5063621,-0.0162814,0.0276951
22.5068276,-0.0166171,0.0270237
22.5072931,-0.0169528,0.0240024
22.5077586,-0.0171206,0.0186313
22.5082241,-0.0179599,0.0135958
