X [s],R BICEPS BRACHII: EMG 1 [V],L BICEPS BRACHII: EMG 2 [V]
22.2964138,-0.0062104,-1.0891737
22.2968793,0.0229953,-1.0723888
22.2973448,0.03122,-0.912932
22.2978103,0.0397803,-0.6661936
22.2982759,0.0800641,-0.4003204
22.2987414,0.1275654,-0.1834592
22.2992069,0.1406577,-0.0431373
22.2996724,0.0998703,0.0522011
22.3001379,0.0287022,0.1307546
22.3006034,-0.0043641,0.1884947
22.301069,0.0265202,0.2218967
22.3015345,0.0433051,0.2422065
22.302,0.0003357,0.2541238
22.3024655,-0.0419623,0.2563058
22.302931,-0.0115816,0.2499275
22.3033966,0.0803998,0.2368353
22.3038621,0.1723812,0.2109865
22.3043276,0.223743,0.1757382
22.3047931,0.216022,0.1717098
22.3052586,0.1426719,0.2683909
22.3057241,0.0146029,0.3986419
22.3061897,-0.1514,0.4040131
22.3066552,-0.3338521,0.2469062
22.3071207,-0.4850843,0.0199741
22.3075862,-0.5805905,-0.1680171
22.3080517,-0.5921721,-0.2596628
22.3085172,-0.5040513,-0.2586557
22.3089828,-0.3637293,-0.205951
22.3094483,-0.2210575,-0.1384756
22.3099138,-0.0973526,-0.0525368
22.3103793,0.010071,0.056733
22.3108448,0.0906386,0.1364614
22.3113103,0.114641,0.1433433
22.3117759,0.0881209,0.0951705
22.3122414,0.0377661,0.0387732
22.3127069,-0.0058747,0.0290379
22.3131724,-0.0243381,0.0750286
22.3136379,-0.0229953,0.1005417
22.3141034,0.0011749,0.0592508
22.314569,0.0449836,-0.0162814
22.3150345,0.0887922,-0.0750286
22.3155,0.1186694,-0.0981918
22.3159655,0.1270619,-0.096849
22.316431,0.1082628,-0.0770428
22.3168966,0.0678111,-0.023331
22.3173621,0.0260166,0.1166552
22.3178276,0.0065461,0.3724575
22.3182931,0.0052033,0.6477302
22.3187586,0.0085603,0.8387427
22.3192241,0.0166171,0.8189364
22.3196897,0.0374304,0.5171435
22.3201552,0.0762036,0.012253
22.3206207,0.1331044,-0.4785382
22.3210862,0.1901732,-0.7660639
22.3215517,0.2265965,-0.8118868
22.3220172,0.2425422,-0.6665293
22.3224828,0.239353,-0.4211337
22.3229483,0.2165255,-0.1767453
22.3234138,0.1715419,-0.0095674
22.3238793,0.0983597,0.0787213
22.3243448,0.002182,0.1240406
22.3248103,-0.090135,0.1609674
22.3252759,-0.1606317,0.1916838
22.3257414,-0.205951,0.1757382
22.3262069,-0.2239109,0.0985275
22.3266724,-0.2183719,-0.0041962
22.3271379,-0.1975586,-0.0787213
22.3276034,-0.1717098,-0.0908064
22.328069,-0.1448539,-0.0520333
22.3285345,-0.115816,-0.0008392
22.329,-0.085771,0.0773785
22.3294655,-0.0624399,0.1762417
22.329931,-0.0485084,0.2291142
22.3303966,-0.0394446,0.2368353
22.3308621,-0.0310521,0.2912184
22.3313276,-0.0184634,0.4013275
22.3317931,-0.0001678,0.4738384
22.3322586,0.0191348,0.4046845
22.3327241,0.0280308,0.0897993
22.3331897,0.0186313,-0.4365759
22.3336552,-0.0105745,-0.9488518
22.3341207,-0.0642863,-1.2123751
22.3345862,-0.1284047,-1.1549706
22.3350517,-0.1681849,-0.8431067
22.3355172,-0.1700313,-0.4295262
22.3359828,-0.1530785,-0.0525368
22.3364483,-0.1210193,0.2146792
22.3369138,-0.079057,0.3617151
22.3373793,-0.0503548,0.4273442
22.3378448,-0.0114137,0.4496681
22.3383103,0.0703288,0.4508431
22.3387759,0.1676814,0.4389258
22.3392414,0.2655375,0.4154269
22.3397069,0.361883,0.3865568
22.3401724,0.4103914,0.3513085
22.3406379,0.3805142,0.3066606
22.3411034,0.2787976,0.254963
22.341569,0.1317617,0.1972229
22.3420345,-0.0386053,0.1351186
22.3425,-0.2066224,0.0760357
22.3429655,-0.3400626,0.0283665
22.343431,-0.4177768,-0.005539
22.3438966,-0.4268406,-0.0229953
22.3443621,-0.3989776,-0.0246738
22.3448276,-0.374136,-0.0196384
22.3452931,-0.3135424,-0.0186313
22.3457586,-0.2099794,-0.0206455
22.3462241,-0.1101091,-0.0203098
22.3466897,-0.0387732,-0.0146029
22.3471552,0.0129244,-0.0023499
22.3476207,0.0458228,0.0119173
22.3480862,0.0528725,0.0125887
22.3485517,0.0360876,-0.0003357
22.3490172,0.0072175,-0.0186313
22.3494828,-0.0030213,-0.0344091
22.3499483,0.0154421,-0.0424659
22.3504138,0.0475013,-0.0451514
22.3508793,0.081239,-0.0441444
22.3513448,0.1132982,-0.0424659
22.3518103,0.1394827,-0.0406195
22.3522759,0.1502251,-0.0386053
22.3527414,0.1455253,-0.0391089
22.3532069,0.1337758,-0.0404517
22.3536724,0.124712,-0.0397803
22.3541379,0.1159838,-0.0381018
22.3546034,0.1038987,-0.0354162
22.355069,0.0871138,-0.0340734
22.3555345,0.0666361,-0.0377661
22.356,0.0548867,-0.0417945
22.3564655,0.1082628,-0.0417945
22.356931,0.2133364,-0.0377661
22.3573966,0.303975,-0.0293736
22.3578621,0.3633936,-0.0196384
22.3583276,0.4021668,-0.0146029
22.3587931,0.3620508,-0.012253
22.3592586,0.205951,-0.0068818
22.3597241,-0.0169528,-0.0023499
22.3601897,-0.2260929,-0.002182
22.3606552,-0.3798428,-0.0070497
22.3611207,-0.4860914,-0.012253
22.3615862,-0.5683375,-0.01561
22.3620517,-0.6165103,-0.0162814
22.3625172,-0.5627985,-0.0154421
22.3629828,-0.3889067,-0.0149386
22.3634483,-0.1930266,-0.0149386
22.3639138,-0.0760357,-0.0142672
22.3643793,-0.0621042,-0.0102388
22.3648448,-0.0914778,-0.0035248
22.3653103,-0.0955062,0.0045319
22.3657759,-0.0609293,0.0132601
22.3662414,-0.0330663,0.0231632
22.3667069,-0.0563973,0.0379339
22.3671724,-0.0864424,0.0575723
22.3676379,-0.0558938,0.072343
22.3681034,0.0592508,0.0773785
22.368569,0.1995727,0.0783856
22.3690345,0.2848402,0.0795605
22.3695,0.2902113,0.0817426
22.3699655,0.2276036,0.0861067
22.370431,0.1193408,0.0840925
22.3708966,0.0028534,0.0626078
22.3713621,-0.0981918,0.040116
22.3718276,-0.1686885,0.0219883
22.3722931,-0.2002441,-0.0377661
22.3727586,-0.1943694,-0.1639887
22.3732241,-0.152575,-0.261677
22.3736897,-0.0924849,-0.2606699
22.3741552,-0.0501869,-0.1931945
22.3746207,-0.0273594,-0.0941634
22.3750862,-0.0095674,0.0052033
22.3755517,0.0031891,0.0864424
22.3760172,0.0090639,0.1522393
22.3764828,0.0146029,0.2012512
22.3769483,0.0253452,0.2291142
22.3774138,0.0369268,0.2358282
22.3778793,0.0384375,0.2240787
22.3783448,0.0337377,0.2002441
22.3788103,0.0451514,0.1693599
22.3792759,0.1143053,0.1401541
22.3797414,0.2131685,0.1129625
22.3802069,0.2166934,0.0844282
22.3806724,0.093492,0.0495155
22.3811379,-0.0273594,-0.0102388
22.3816034,-0.027863,-0.1136339
22.382069,0.0757,-0.1977264
22.3825345,0.1320974,-0.1827878
22.383,0.0897993,-0.0985275
22.3834655,-0.0078889,-0.0102388
22.383931,-0.1566033,0.0654612
22.3843966,-0.3801785,0.1327687
22.3848621,-0.5738766,0.1790951
22.3853276,-0.6144961,0.1985657
22.3857931,-0.5230182,0.1965515
22.3862586,-0.3758145,0.173724
22.3867241,-0.223743,0.1226978
22.3871897,-0.057908,0.0253452
22.3876552,0.1109483,-0.0575723
22.3881207,0.2143435,-0.0584115
22.3885862,0.2385138,0.0011749
22.3890517,0.2161898,0.0558938
22.3895172,0.1693599,0.0757
22.3899828,0.110277,0.0716716
22.3904483,0.0569009,0.0558938
22.3909138,0.0270237,0.0318914
22.3913793,0.0263523,0.0011749
22.3918448,0.0428016,-0.0293736
22.3923103,0.0589151,-0.0491798
22.3927759,0.0803998,-0.0538796
22.3932414,0.124712,-0.0493477
22.3937069,0.1921874,-0.0458228
22.3941724,0.254963,-0.0439765
22.3946379,0.2870222,-0.0438087
22.3951034,0.2868544,-0.0438087
22.395569,0.2751049,-0.0431373
22.3960345,0.2653696,-0.0438087
22.3965,0.2554665,-0.0419623
22.3969655,0.2368353,-0.0421302
22.397431,0.1999084,-0.0449836
22.3978966,0.1485466,-0.0438087
22.3983621,0.0877852,-0.033402
22.3988276,-0.0251774,-0.0196384
22.3992931,-0.2333104,-0.0112459
22.3997586,-0.3783322,-0.0085603
22.4002241,-0.3622187,-0.0097353
22.4006897,-0.2333104,-0.0115816
22.4011552,-0.0493477,-0.0125887
22.4016207,0.1129625,-0.0142672
22.4020862,0.1807736,-0.0193027
22.4025517,0.1341115,-0.0276951
22.4030172,0.0223239,-0.0318914
22.4034828,-0.0948348,-0.0313878
22.4039483,-0.1807736,-0.0290379
22.4044138,-0.2428779,-0.0276951
22.4048793,-0.2769512,-0.0263523
22.4053448,-0.2061189,-0.0273594
22.4058103,-0.0451514,-0.0310521
22.4062759,0.0629435,-0.0357519
22.4067414,0.0347448,-0.0394446
22.4072069,-0.0985275,-0.0414588
22.4076724,-0.2472419,-0.0448157
22.4081379,-0.358526,-0.0552224
22.4086034,-0.4204623,-0.0803998
22.409069,-0.4280156,-0.114641
22.4095345,-0.3774929,-0.1821164
22.41,-0.2969253,-0.3922637
22.4104655,-0.2135042,-0.797116
22.410931,-0.1445182,-1.118883
22.4113966,-0.0988632,-1.0235447
22.4118621,-0.063447,-0.5173114
22.4123276,-0.0260166,0.1132982
22.4127931,-0.0102388,0.5826047
22.4132586,-0.0251774,0.80383
22.4137241,-0.047837,0.8454566
22.4141897,-0.0285344,0.8028229
22.4146552,0.0182956,0.7276265
22.4151207,0.0582437,0.6359808
22.4155862,0.1097734,0.5419852
22.4160517,0.1696956,0.4583963
22.4165172,0.2086366,0.3899138
22.4169828,0.265034,0.3241169
22.4174483,0.3717861,0.2586557
22.4179138,0.4139162,0.1999084
22.4183793,0.3127031,0.156939
22.4188448,0.1334401,0.1257191
22.4193103,-0.0166171,0.0961776
22.4197759,-0.0822461,0.064622
22.4202414,-0.0834211,0.0337377
22.4207069,-0.0627756,-0.0164492
22.4211724,-0.0352483,-0.1075914
22.4216379,-0.0075532,-0.2096437
22.4221034,0.0099031,-0.2709087
22.422569,0.0139315,-0.2928969
22.4230345,0.0058747,-0.2982681
22.4235,-0.0045319,-0.2495918
22.4239655,-0.0109102,-0.1210193
22.424431,-0.023331,0.0495155
22.4248966,-0.036759,0.2012512
22.4253621,-0.0305486,0.2908827
22.4258276,-0.0206455,0.3110246
22.4262931,-0.0221561,0.2764477
22.4267586,-0.0323949,0.2096437
22.4272241,-0.0527047,0.1300832
22.4276897,-0.0686503,0.0582437
22.4281552,-0.0589151,0.0025177
22.4286207,-0.0293736,-0.0384375
22.4290862,-0.0077211,-0.0699931
22.4295517,-0.0152743,-0.0928206
22.4300172,-0.0466621,-0.1075914
22.4304828,-0.1089342,-0.1169909
22.4309483,-0.200412,-0.1237049
22.4314138,-0.2771191,-0.1277333
22.4318793,-0.298436,-0.1287404
22.4323448,-0.2646983,-0.1297475
22.4328103,-0.203769,-0.1337758
22.4332759,-0.1344472,-0.1438468
22.4337414,-0.0622721,-0.1500572
22.4342069,0.0072175,-0.145861
22.4346724,0.0703288,-0.1431754
22.4351379,0.1228656,-0.1445182
22.4356034,0.1512322,-0.1606317
22.436069,0.1243763,-0.2197147
22.4365345,0.0575723,-0.2808118
22.437,0.0193027,-0.2777905
22.4374655,0.0280308,-0.1978943
22.437931,0.0433051,-0.0741894
22.4383966,0.0429694,0.0468299
22.4388621,0.0481727,0.1324331
22.4393276,0.0743572,0.1757382
22.4397931,0.1149767,0.1851377
22.4402586,0.1539178,0.1722133
22.4407241,0.1717098,0.1475395
22.4411897,0.144686,0.1220264
22.4416552,0.0585794,0.1008774
22.4421207,-0.0392767,0.0837568
22.4425862,-0.0642863,0.0659648
22.4430517,-0.0303807,0.0522011
22.4435172,-0.0115816,0.0515297
22.4439828,-0.0213169,0.0532082
22.4444483,-0.0099031,0.0488441
22.4449138,0.0463264,0.0391089
22.4453793,0.1220264,0.0317235
22.4458448,0.1804379,0.0379339
22.4463103,0.199237,0.0582437
22.4467759,0.1891661,0.0783856
22.4472414,0.1686885,0.0770428
22.4477069,0.1344472,0.0151064
22.4481724,0.0844282,-0.0983597
22.4486379,0.0290379,-0.1968872
22.4491034,-0.0397803,-0.2284428
22.449569,-0.1339437,-0.1827878
22.4500345,-0.2185397,-0.0807355
22.4505,-0.2576486,0.0417945
22.4509655,-0.2479133,0.1448539
22.451431,-0.2368353,0.2052796
22.4518966,-0.2378424,0.2213931
22.4523621,-0.2069581,0.205951
22.4528276,-0.1354543,0.173724
22.4532931,-0.0803998,0.126894
22.4537586,-0.0773785,0.0642863
22.4542241,-0.1232013,0.0109102
22.4546897,-0.1990692,-0.0199741
22.4551552,-0.3009537,-0.0542153
22.4556207,-0.3957885,-0.0894636
22.4560862,-0.4295262,-0.1005417
22.4565517,-0.3513085,-0.0871138
22.4570172,-0.2156863,-0.0535439
22.4574828,-0.1542535,-0.0031891
22.4579483,-0.1740597,0.0340734
22.4584138,-0.1619745,0.0218204
22.4588793,-0.0793927,-0.1431754
22.4593448,0.0203098,-0.4677958
22.4598103,0.0750286,-0.7138628
22.4602759,0.0931563,-0.7319905
22.4607414,0.0501869,-0.5292287
22.4612069,-0.1013809,-0.1465324
22.4616724,-0.2428779,0.3368734
22.4621379,-0.2621805,0.7710994
22.4626034,-0.199237,1.0304265
22.463069,-0.1193408,1.0670176
22.4635345,0.0223239,0.9364309
22.464,0.2657053,0.7434043
22.4644655,0.5510491,0.5658198
22.464931,0.7951019,0.4228122
22.4653966,0.9404593,0.2982681
22.4658621,0.9767147,0.1884947
22.4663276,0.9164569,0.0948348
22.4667931,0.7779812,-0.0151064
22.4672586,0.554406,-0.1592889
22.4677241,0.2764477,-0.3132067
22.4681897,0.0431373,-0.4657816
22.4686552,-0.1163195,-0.6094606
22.4691207,-0.2351568,-0.6809644
22.4695862,-0.321767,-0.6406806
22.4700517,-0.3858854,-0.5151293
22.4705172,-0.4550393,-0.3392233
22.4709828,-0.5359426,-0.1680171
22.4714483,-0.6428626,-0.0681468
22.4719138,-0.7474327,-0.0250095
22.4723793,-0.7957733,-0.0171206
22.4728448,-0.7506218,-0.0780499
22.4733103,-0.6027466,-0.1942016
22.4737759,-0.3724575,-0.3232776
22.4742414,-0.119173,-0.4434577
22.4747069,0.1062486,-0.5450065
22.4751724,0.2764477,-0.6007324
22.4756379,0.3865568,-0.5795834
22.4761034,0.4536965,-0.4956588
22.476569,0.4929732,-0.342916
22.4770345,0.5104295,-0.0941634
22.4775,0.4980087,0.2422065
22.4779655,0.4649424,0.6081178
22.478431,0.427512,0.9270314
22.4788966,0.4040131,1.1328145
22.4793621,0.3905852,1.1982757
22.4798276,0.3748074,1.1425498
22.4802931,0.352987,1.014313
22.4807586,0.2890364,0.8290074
22.4812241,0.1844663,0.6121462
22.4816897,0.0997024,0.4147555
22.4821552,0.0614328,0.2536202
22.4826207,0.0505226,0.1421683
22.4830862,0.0417945,0.0904707
22.4835517,0.0159457,0.0720073
22.4840172,-0.0379339,0.0746929
22.4844828,-0.1193408,0.082414
22.4849483,-0.2224002,0.0679789
22.4854138,-0.352987,0.0424659
22.4858793,-0.4756847,0.0166171
22.4863448,-0.5502098,0.010071
22.4868103,-0.5879759,0.0562295
22.4872759,-0.6564584,0.1312581
22.4877414,-0.8666056,0.1784237
22.4882069,-1.2274815,0.1701991
22.4886724,-1.5712367,0.1294118
22.4891379,-1.8075685,0.0639506
22.4896034,-1.987335,-0.0360876
22.490069,-1.927245,-0.1700313
22.4905345,-1.4007019,-0.3333486
22.491,-0.4849165,-0.5178149
22.4914655,0.5382925,-0.7168841
22.491931,1.3389334,-0.9213245
22.4923966,1.838117,-1.1153582
22.4928621,2.0715953,-1.3372549
22.4933276,2.090898,-1.5635157
22.4937931,1.9292592,-1.71458
22.4942586,1.6239414,-1.7285115
22.4947241,1.261387,-1.5719081
22.4951897,0.9179675,-1.2268101
22.4956552,0.6269169,-0.6799573
22.4961207,0.4050202,0.0746929
22.4965862,0.265034,0.8854047
22.4970517,0.199237,1.4560922
22.4975172,0.1465324,1.6131991
22.4979828,0.0867781,1.3453117
22.4984483,0.0421302,0.8578775
22.4989138,0.0072175,0.3890745
22.4993793,-0.0488441,0.054551
22.4998448,-0.131426,-0.0699931
22.5003103,-0.2150149,0.1186694
22.5007759,-0.2732586,0.6094606
22.5012414,-0.3016251,1.186862
22.5017069,-0.3145495,1.6204166
22.5021724,-0.3315023,1.788098
22.5026379,-0.3503014,1.7024949
22.5031034,-0.3586938,1.4762341
22.503569,-0.3670863,1.2036469
22.5040345,-0.3862211,0.9176318
22.5045,-0.4214694,0.6175174
22.5049655,-0.4714885,0.2858473
22.505431,-0.5020371,-0.0485084
22.5058966,-0.4991836,-0.3516442
22.5063621,-0.4865949,-0.6205386
22.5068276,-0.46981,-0.83505
22.5072931,-0.4258335,-0.9575799
22.5077586,-0.3398947,-0.9824216
22.5082241,-0.2252537,-0.9381094
22.5086897,-0.1233692,-0.8800336
22.5091552,-0.0605936,-0.8447852
22.5096207,-0.0253452,-0.8689555
22.5100862,-0.0020142,-0.9055467
22.5105517,0.0132601,-0.8689555
22.5110172,0.0157778,-0.72813
22.5114828,0.0003357,-0.4677958
22.5119483,-0.0219883,-0.0941634
22.5124138,-0.0501869,0.31841
22.5128793,-0.0958419,0.7041276
22.5133448,-0.149218,0.9814145
22.5138103,-0.2099794,1.0911879
22.5142759,-0.2720836,1.049897
22.5147414,-0.3160601,0.9248493
22.5152069,-0.3422446,0.7732815
22.5156724,-0.3026322,0.6366522
22.5161379,-0.1821164,0.4953231
22.5166034,-0.0706645,0.2910506
22.517069,-0.0607614,0.0347448
22.5175345,-0.163653,-0.2177005
22.518,-0.2613413,-0.4278477
22.5184655,-0.239353,-0.5634699
22.518931,-0.1428397,-0.6071107
22.5193966,-0.1028916,-0.5829404
22.5198621,-0.110277,-0.5006943
22.5203276,-0.0431373,-0.3570153
22.5207931,0.0874495,-0.1720455
22.5212586,0.1938659,0.0018463
22.5217241,0.2767834,0.0911421
22.5221897,0.3600366,0.0139315
22.5226552,0.4300298,-0.2519417
22.5231207,0.4750134,-0.6071107
22.5235862,0.5017014,-0.976379
22.5240517,0.5141222,-1.2791791
22.5245172,0.506569,-1.4200046
22.5249828,0.470985,-1.3214771
22.5254483,0.4166018,-0.9226673
22.5259138,0.3764858,-0.2754406
22.5263793,0.3489586,0.4389258
22.5268448,0.3086748,0.9716793
22.5273103,0.2113222,1.232517
22.5277759,0.0763714,1.2979782
22.5282414,-0.0035248,1.2343633
22.5287069,-0.0475013,1.0700389
22.5291724,-0.0884565,0.8444495
22.5296379,-0.1129625,0.6161746
22.5301034,-0.1473716,0.4322118
22.530569,-0.2116579,0.3086748
22.5310345,-0.2558022,0.2277714
22.5315,-0.2511025,0.1844663
22.5319655,-0.2291142,0.1775845
22.532431,-0.240528,0.1742275
22.5328966,-0.3388876,0.1512322
22.5333621,-0.546685,0.1139696
22.5338276,-0.6477302,0.0642863
22.5342931,-0.4627604,-0.023331
22.5347586,-0.0889601,-0.1519036
22.5352241,0.2682231,-0.2707408
22.5356897,0.5147936,-0.3556725
22.5361552,0.6529335,-0.4312047
22.5366207,0.709163,-0.5174792
22.5370862,0.6989242,-0.5916686
22.5375517,0.6425269,-0.6443732
22.5380172,0.562295,-0.6742504
22.5384828,0.4516823,-0.6453803
22.5389483,0.2997787,-0.5671626
22.5394138,0.1059129,-0.507744
22.5398793,-0.0542153,-0.4657816
22.5403448,-0.0874495,-0.407538
22.5408103,-0.0384375,-0.3246204
22.5412759,-0.0186313,-0.2455634
22.5417414,-0.0562295,-0.2009155
22.5422069,-0.1079271,-0.1599603
22.5426724,-0.1475395,-0.057908
22.5431379,-0.1700313,0.1104448
22.5436034,-0.1868162,0.2502632
22.544069,-0.2032654,0.2294499
22.5445345,-0.2151827,-0.0505226
22.545,-0.2341497,-0.6275883
22.5454655,-0.2784619,-1.3565576
22.545931,-0.3437552,-2.0600137
22.5463966,-0.4038453,-2.5998169
22.5468621,-0.4446326,-2.7020371
22.5473276,-0.4696422,-2.0522927
22.5477931,-0.4763561,-0.7165484
22.5482586,-0.4728313,0.8676127
22.5487241,-0.4808881,2.1227893
22.5491897,-0.4657816,2.8210422
22.5496552,-0.4016632,3.0352178
22.5501207,-0.2986038,2.9378653
22.5505862,-0.1846342,2.6605783
22.5510517,-0.0995346,2.2963455
22.5515172,-0.0515297,1.9200275
22.5519828,-0.0070497,1.5866789
22.5524483,0.0572366,1.3486687
22.5529138,0.1257191,1.1841764
22.5533793,0.1854734,1.0619821
22.5538448,0.2341497,0.9283742
22.5543103,0.265034,0.7199054
22.5547759,0.2274357,0.4689708
22.5552414,0.10692,0.2388495
22.5557069,0.0052033,0.0501869
22.5561724,-0.0585794,-0.1304189
22.5566379,-0.1294118,-0.3177386
22.5571034,-0.1586175,-0.4782025
22.557569,-0.1005417,-0.5898222
22.5580345,0.0246738,-0.6930495
22.5585,0.1735561,-0.867277
22.5589655,0.3113603,-1.1591669
22.559431,0.4298619,-1.4832837
22.5598966,0.4990158,-1.7884337
22.5603621,0.4970016,-2.0526284
22.5608276,0.4456397,-2.0568246
22.5612931,0.3486229,-1.5611658
22.5617586,0.2005798,-0.6118105
22.5622241,-0.0495155,0.427512
22.5626897,-0.3858854,1.1173724
22.5631552,-0.6442054,1.2768292
22.5636207,-0.8214542,1.0727245
22.5640862,-0.9854429,0.792752
22.5645517,-1.0789349,0.5839475
22.5650172,-0.9938354,0.4406043
22.5654828,-0.6690471,0.337377
22.5659483,-0.181445,0.2767834
22.5664138,0.2871901,0.248249
22.5668793,0.603418,0.240528
22.5673448,0.7376974,0.2119936
22.5678103,0.6886854,0.1393149
22.5682759,0.4087129,0.0741894
22.5687414,-0.0481727,0.040116
22.5692069,-0.5347677,0.0226596
22.5696724,-0.9270314,-0.0196384
22.5701379,-1.1653773,-0.0981918
22.5706034,-1.1462425,-0.1962158
22.571069,-0.888426,-0.3385519
22.5715345,-0.5339284,-0.5782406
22.572,-0.2166934,-0.8652628
22.5724655,0.0171206,-1.1569848
22.572931,0.2066224,-1.4664988
22.5733966,0.415259,-1.7385824
22.5738621,0.5857939,-1.8589303
22.5743276,0.6425269,-1.7249866
22.5747931,0.6416876,-1.2439307
22.5752586,0.6564584,-0.4555428
22.5757241,0.7081559,0.4533608
22.5761897,0.8155795,1.2305028
22.5766552,1.0176699,1.7065232
22.5771207,1.3095598,1.8095827
22.5775862,1.5692226,1.5185321
22.5780517,1.6628824,0.9894713
22.5785172,1.5663691,0.4778668
22.5789828,1.3394369,0.2171969
22.5794483,1.081117,0.2529488
22.5799138,0.8847333,0.4221408
22.5803793,0.7477684,0.5235218
22.5808448,0.5841154,0.3902495
22.5813103,0.3650721,-0.0988632
22.5817759,0.1594568,-0.8189364
22.5822414,0.0238346,-1.4745556
22.5827069,-0.0485084,-1.7050126
22.5831724,-0.1196765,-1.3409476
22.5836379,-0.2667124,-0.5104295
22.5841034,-0.5508812,0.4268406
22.584569,-0.905211,1.0544289
22.5850345,-1.1512779,1.1297932
22.5855,-1.2303349,0.5362783
22.5859655,-1.2073396,-0.4503395
22.586431,-1.1365072,-1.1939117
22.5868966,-1.158999,-1.252491
22.5873621,-1.4910048,-0.6024109
22.5878276,-2.1627375,0.4117342
22.5882931,-2.9606928,1.3211414
22.5887586,-3.6310826,1.8283818
22.5892241,-3.7625086,1.9003891
22.5896897,-3.0990005,1.7159228
22.5901552,-1.8995499,1.4681773
22.5906207,-0.5943542,1.2311742
22.5910862,0.587808,1.0149844
22.5915517,1.5413596,0.8368963
22.5920172,2.2120851,0.6940566
22.5924828,2.5430838,0.5419852
22.5929483,2.6026703,0.3738003
22.5934138,2.4759442,0.2475776
22.5938793,2.1890898,0.1616388
22.5943448,1.8000153,0.0609293
22.5948103,1.4393072,-0.0780499
22.5952759,1.1885405,-0.2192111
22.5957414,1.0149844,-0.3110246
22.5962069,0.7616999,-0.3758145
22.5966724,0.2952468,-0.512108
22.5971379,-0.312871,-0.7246052
22.5976034,-0.7376974,-0.8857404
22.598069,-0.7722744,-0.9176318
22.5985345,-0.490959,-0.8488136
22.599,-0.008896,-0.80383
22.5994655,0.5601129,-0.95523
22.599931,1.0490578,-1.5767758
22.6003966,1.2634012,-2.7898222
22.6008621,1.081117,-4.1185168
22.6013276,0.6682078,-4.7326772
22.6017931,0.1962158,-3.9184405
22.6022586,-0.2798047,-1.8016938
22.6027241,-0.5624628,0.9169604
22.6031897,-0.5775692,3.1493553
22.6036552,-0.4474861,4.2188907
22.6041207,-0.2036011,4.1477226
22.6045862,0.1055772,3.4078431
22.6050517,0.2475776,2.5417411
22.6055172,0.033402,1.8283818
22.6059828,-0.3049821,1.2728008
22.6064483,-0.4879377,0.8229648
22.6069138,-0.5980468,0.4758526
22.6073793,-0.7749599,0.2895399
22.6078448,-0.9350881,0.2704051
22.6083103,-0.9005112,0.2977646
22.6087759,-0.6373236,0.2774548
22.6092414,-0.3091783,0.2319677
22.6097069,-0.0693217,0.1681849
22.6101724,0.0911421,0.0609293
22.6106379,0.1895018,-0.079057
22.6111034,0.1351186,-0.2177005
22.611569,-0.0777142,-0.5117723
22.6120345,-0.2547951,-1.4013733
22.6125,-0.2559701,-2.4576486
22.6129655,-0.1215229,-2.8176852
22.613431,0.0273594,-2.1367208
22.6138966,0.1433433,-0.7972839
22.6143621,0.2663767,0.6040894
22.6148276,0.3902495,1.5181964
22.6152931,0.4335546,1.7192798
22.6157586,0.3503014,1.3087205
22.6162241,0.1916838,0.6661936
22.6166897,0.0508583,0.1361257
22.6171552,-0.0505226,-0.2311284
22.6176207,-0.110277,-0.5641413
22.6180862,-0.110277,-0.7742885
22.6185517,-0.0750286,-0.6974136
22.6190172,-0.072343,-0.4191196
22.6194828,-0.1233692,-0.1727169
22.6199483,-0.1952087,-0.0614328
22.6204138,-0.2566415,-0.0706645
22.6208793,-0.293904,-0.2485847
22.6213448,-0.3194171,-0.5950256
22.6218103,-0.3617151,-0.8669413
22.6222759,-0.4429541,-0.8968185
22.6227414,-0.5436637,-0.7202411
22.6232069,-0.5794156,-0.31841
22.6236724,-0.5409781,0.2730907
22.6241379,-0.5038834,0.8149081
22.6246034,-0.5688411,1.126772
22.625069,-0.8578775,1.2143893
22.6255345,-1.3891203,1.1183795
22.626,-1.6283055,0.8619059
22.6264655,-1.204654,0.5050584
22.626931,-0.5067369,0.0065461
22.6273966,-0.0535439,-0.5819333
22.6278621,0.1186694,-0.989807
22.6283276,0.2630198,-0.9391165
22.6287931,0.419791,-0.4419471
22.6292586,0.5225147,0.2158541
22.6297241,0.5718624,0.7356832
22.6301897,0.6309453,1.0082704
22.6306552,0.6759289,1.0290837
22.6311207,0.6363165,0.8572061
22.6315862,0.5151293,0.6014038
22.6320517,0.3320058,0.3704433
22.6325172,0.1512322,0.2086366
22.6329828,-0.0263523,0.0864424
22.6334483,-0.3048142,-0.0199741
22.6339138,-0.5105974,-0.1975586
22.6343793,-0.4510109,-0.4305333
22.6348448,-0.0861067,-0.4231479
22.6353103,0.4276799,-0.0694896
22.6357759,0.8901045,0.3610437
22.6362414,1.1841764,0.5797513
22.6367069,1.2790112,0.5174792
22.6371724,1.1860227,0.2935683
22.6376379,0.9612726,0.0636149
22.6381034,0.6964065,-0.0850996
22.638569,0.4567178,-0.1643244
22.6390345,0.2777905,-0.2183719
22.6395,0.2438849,-0.2641947
22.6399655,0.4060273,-0.307332
22.640431,0.4988479,-0.367422
22.6408966,0.3754788,-0.4768597
22.6413621,0.1267262,-0.7131914
22.6418276,-0.1606317,-1.0616464
22.6422931,-0.4137484,-1.165713
22.6427586,-0.5701839,-0.7474327
